navigation.draught,navigation.time,navigation.speed,navigation.heading,navigation.location.long,navigation.location.lat,navigation.course,navigation.destination.name,navigation.destination.eta,navigation.status,device.dimensions.to_port,device.dimensions.to_bow,device.dimensions.to_stern,device.dimensions.to_starboard,device.mmsi,vessel.callsign,vessel.subtype,vessel.type,vessel.imo,vessel.name
3.0,2021-01-01T01:52:34+00:00,0.0,,4.59387,51.68836,39.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:10:35+00:00,0.0,,4.59383,51.68833,18.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:16:35+00:00,0.0,,4.59376,51.68821,6.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:16:35+00:00,0.0,,4.59376,51.68821,6.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:22:33+00:00,0.0,,4.59389,51.68823,357.9,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:28:34+00:00,0.0,,4.59388,51.68824,353.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:34:32+00:00,0.0,,4.59387,51.6883,350.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:40:35+00:00,0.0,,4.59393,51.68832,341.9,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:43:35+00:00,0.0,,4.59389,51.68826,335.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:43:35+00:00,0.0,,4.59389,51.68826,335.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T02:43:35+00:00,0.0,,4.59389,51.68826,335.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:01:33+00:00,0.0,,4.59389,51.68826,322.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:04:35+00:00,0.0,,4.59391,51.6883,321.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:04:35+00:00,0.0,,4.59391,51.6883,321.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:16:33+00:00,0.0,,4.59387,51.68831,326.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:16:33+00:00,0.0,,4.59387,51.68831,326.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:22:33+00:00,0.0,,4.59393,51.68812,305.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:31:33+00:00,0.0,,4.59386,51.68828,16.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:31:33+00:00,0.0,,4.59386,51.68828,16.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:40:32+00:00,0.0,,4.59387,51.68826,3.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:46:32+00:00,0.0,,4.59398,51.68831,357.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:49:34+00:00,0.0,,4.5939,51.68811,1.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T03:55:33+00:00,0.0,,4.594,51.68825,355.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:01:31+00:00,0.0,,4.5938,51.68824,351.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:01:31+00:00,0.0,,4.5938,51.68824,351.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
